매출일자,상품명,수량,판매금액
2021-02-05,유기농바나나,1,3500
2021-02-05,동물복지제주초란,2,9800
2021-02-05,야채죽,1,3000
2021-02-05,제주유기농저지방우유,2,8460
2021-02-05,자유방목동물복지유정란,1,9300
2021-02-05,유기농콩으로키운콩나물,1,1900
2021-02-05,쫀득한군고구마말랭이,1,5300
2021-02-05,무농약이상,1,2600
2021-02-05,현미대롱강정,1,2500
2021-02-05,미니초코웨하스,2,3800
2021-02-05,쌀소라형과자,2,3600
2021-02-05,부침이두부,1,2600
2021-02-05,유기농쌀떡볶이떡,1,5550
2021-02-05,꿔바로우,2,21600
2021-02-05,보글이두부,3,8100
2021-02-05,새우살,1,18800
2021-02-05,유기농깻잎,1,1850
2021-02-05,밥에버섯솔솔,2,5160
2021-02-05,밥에해물솔솔,2,5160
2021-02-05,밥에채소솔솔,2,5160
2021-02-05,유기농순수감귤,1,7900
2021-02-05,무농약이상,1,2300
2021-02-05,무농약진주설향딸기,1,10900
2021-02-05,무농약이상,1,2500
2021-02-05,무농약이상,1,3400
2021-02-05,유기농쌀떡국떡,1,5550
2021-02-05,찰옥수수,1,3700
2021-02-05,무농약귀리혼합5곡,1,17500
2021-02-05,하늘향기통유자,1,8900
2021-02-05,유기농해바라기유,1,11000
2021-02-05,어린이건치약,1,2700
2021-02-05,울릉도심층수,2,35200
2021-02-05,우리밀로만든가쓰오우동,1,5500
2021-02-05,찹쌀고추장,1,11500
2021-02-05,키즈,1,14000
2021-02-05,무농약이상,1,2600
2021-02-05,우리밀진간장,1,7980
2021-02-05,새우다시마티백,1,8900
2021-02-05,개암염,1,5000
2021-02-05,신선한유기농우유,1,5400
2021-02-05,우렁된장찌개,1,7850
2021-02-05,청국장찌개,1,6600
2021-02-05,무농약콩나물,1,1250
2021-02-05,부침이두부,2,5200
2021-02-05,프리미엄꿀,1,29000
2021-02-05,친한N소시지오리지널,1,4800
2021-02-05,동물복지유정란,1,5300
2021-02-05,경주빵,1,4230
2021-02-05,통째로짜낸포도,1,1400
2021-02-05,동물복지유정란,1,6830
2021-02-05,제주마음우유,1,3140
2021-02-05,국내산고구마전분으로만든바른당면,1,5080
2021-02-05,유기농쌀로빚은전통식혜,1,6230
2021-02-05,부침이두부,2,4800
2021-02-05,무농약콩나물,1,1150
2021-02-05,맛있는꽁치,1,4200
2021-02-05,한돈떡갈비,1,6750
2021-02-05,아르간오일,2,24800
2021-02-05,뉴질랜드리저브채끝스테이크,1,17500
2021-02-05,뉴질랜드등심스테이크,1,18900
2021-02-05,무농약건도라지,1,12500
2021-02-05,정직선별착한배,1,10900
2021-02-05,상하목장유기농코코아우유,2,1760
2021-02-05,유기농간편찹쌀누룽지,1,6900
2021-02-05,자유방목동물복지유정란,1,6500
2021-02-05,유기수산구운김밥김,1,2400
2021-02-05,국내산무로만든김밥단무지,1,2500
2021-02-05,영광법성포굴비,1,9900
2021-02-05,무농약맛타리버섯,1,1180
2021-02-05,우수천일염을800℃에서구운함초소금,1,4300
2021-02-05,무농약이상,1,2300
2021-02-05,우리밀로만든만두피,1,3000
2021-02-05,유기농밤고구마,1,7000
2021-02-05,무농약노지감귤,1,8900
2021-02-05,무항생제한우다짐육,1,18300
2021-02-06,유기농바닐라컵아이스크림,1,3000
2021-02-06,데굴데굴구슬ice,1,2600
2021-02-06,유기농쌀로빚은전통식혜,1,6750
2021-02-06,유기농혼합9곡,1,13900
2021-02-06,오리불고기,1,13000
2021-02-06,천연펄프데코화장지,1,12000
2021-02-06,한컵에사과매실,2,4600
2021-02-06,[실속]엮걸이참굴비,1,19900
2021-02-06,고르곤졸라피자,1,7380
2021-02-06,무항생제한우잡뼈,1,12500
2021-02-06,무항생제한우사골,1,31000
2021-02-06,무농약이상,1,2000
2021-02-06,유기농바나나,1,2800
2021-02-06,무농약대추방울토마토,1,6500
2021-02-06,무농약이상,1,3400
2021-02-06,무농약이상,1,3500
2021-02-06,무농약이상,1,3900
2021-02-06,무농약이상,1,2000
2021-02-06,천연펄프미용티슈,1,5700
2021-02-06,자유방목동물복지유정란,2,18600
2021-02-06,무농약이상,1,3900
2021-02-06,무농약이상,1,2300
2021-02-06,유기농깻잎,1,1850
2021-02-06,무농약이상,1,6980
2021-02-06,무농약이상,1,3980
2021-02-06,무농약이상,1,4200
2021-02-06,무농약이상,2,5200
2021-02-06,무농약이상,1,10900
2021-02-06,리얼칩스연근,1,2320
2021-02-06,유기농아기치즈고칼슘,1,3360
2021-02-06,리얼칩스우엉,1,2320
2021-02-06,참기름,1,29500
2021-02-06,프리미엄굴소스,1,9000
2021-02-06,미니딸기웨하스,1,1700
2021-02-06,치즈맛통통,1,900
2021-02-06,새우맛통통,1,800
2021-02-06,찰옥수수강냉이,1,3000
2021-02-06,무농약이상,1,2500
2021-02-06,친환경수세미,1,2900
2021-02-06,요리가즐거워지는종이호일,1,3600
2021-02-06,국내산무로만든김밥단무지,1,2500
2021-02-06,부침이두부,1,2600
2021-02-06,초록개런티껍질째먹는사과,1,17900
2021-02-06,한입가득해물완자,1,7550
2021-02-06,무농약한판딸기,1,9900
2021-02-06,통째로짜낸오렌지1L,1,6980
2021-02-06,찰옥수수,1,3700
2021-02-06,착한농부제주레드향,1,16900
2021-02-06,유기농레몬쥬스,1,5500
2021-02-06,21곡초코롤,1,2300
2021-02-06,무농약진주설향딸기,1,10900
2021-02-06,정직선별곶감세트,2,185300
2021-02-06,꿀한라봉차,2,6630
2021-02-06,꿀생강차,2,14960
2021-02-06,꿀유자차,2,13260
2021-02-06,구운파래김혼합세트,3,48000
2021-02-06,꿀청귤차,2,9360
2021-02-06,유기수산재래김혼합세트,1,15200
2021-02-06,정직선별노지감귤,1,9900
2021-02-06,무농약진주설향딸기,1,10900
2021-02-06,21곡초코롤,1,2300
2021-02-06,부침이두부,1,2600
2021-02-06,부침이두부,1,2600
2021-02-06,우리아이입안애딸기음료,3,3000
2021-02-06,유기농순발아보리차,2,6760
2021-02-06,무농약이상,2,12450
2021-02-06,유기농적두,1,18670
2021-02-06,무농약이상,1,2080
2021-02-06,한우사골곰탕,3,9000
2021-02-06,도라지배즙,1,27000
2021-02-06,손이좋아하는주방세제,1,4800
2021-02-06,프리미엄아카시아꿀,1,16000
2021-02-06,건치약포미,2,7600
2021-02-06,전통수정과,1,6480
2021-02-06,유기수산구운김밥김,1,2400
2021-02-06,무농약한판딸기,1,9900
2021-02-06,유기농밀키퀸,1,39800
2021-02-06,무농약이상,1,2700
2021-02-06,무농약진주설향딸기,1,10900
2021-02-06,무농약이상,1,2720
2021-02-06,무농약팽이버섯,1,670
2021-02-06,무농약이상,1,1910
2021-02-06,유기수산구운김밥김,1,2290
2021-02-06,무농약이상,1,2150
2021-02-06,무농약이상,1,2580
2021-02-06,국내산무로만든김밥단무지,1,2390
2021-02-06,유기농콩으로키운콩나물,1,1820
2021-02-06,정직선별실속사과,2,17000
2021-02-06,우리아이착한새우,1,1820
2021-02-06,무농약맛타리버섯,1,1130
2021-02-06,초록팜,1,13330
2021-02-06,제주마음우유,1,3240
2021-02-06,정직선별노지감귤,1,9460
2021-02-06,유기농쌈모음,1,2770
2021-02-06,과육듬뿍딸기잼,1,8500
2021-02-06,시몬케이크,1,1980
2021-02-06,유기농쌀로빚은전통식혜,1,6750
2021-02-06,무농약팽이버섯,1,700
2021-02-06,무농약이상,1,3400
2021-02-06,쌀조청,1,7800
2021-02-06,무농약이상,1,2500
2021-02-06,우리밀로만든생칼국수면,1,4700
2021-02-06,아이스콤보,2,3600
2021-02-06,우리밀김치만두,1,6400
2021-02-06,유기농엿기름,2,9000
2021-02-06,21곡크림치즈롤,1,2980
2021-02-06,자유방목동물복지유정란,1,9300
2021-02-06,감자전분,4,9600
2021-02-06,아이스콤보,10,18000
2021-02-06,무농약이상,1,2700
2021-02-06,우리밀로만든두부스낵,1,1990
2021-02-06,메주가루,1,14500
2021-02-06,유기농엿기름,1,4500
2021-02-06,무농약깻잎,1,1400
2021-02-06,매실고추장470g,1,9800
2021-02-06,자유방목동물복지유정란,1,9300
2021-02-06,유기농쌈모음,1,2900
2021-02-06,유기농깻잎,1,1850
2021-02-06,유기농쌈케일,1,1600
2021-02-06,무농약이상,1,2300
2021-02-06,무농약이상,1,3400
2021-02-06,유기농순수감귤,1,7900
2021-02-06,메밀가루,1,9600
2021-02-06,유기농우리밀부침가루,1,4200
2021-02-06,날치알,1,5950
2021-02-06,참기름세트,1,49500
2021-02-06,과육듬뿍딸기잼,1,8900
2021-02-06,무농약이상,4,9400
2021-02-06,유기농백미밥,1,5640
2021-02-06,우리콩국간장,1,10610
2021-02-06,무항생제한돈앞다리찌개용,1,6730
2021-02-06,손질꽃게,1,22960
2021-02-06,무농약한판딸기,1,9550
2021-02-06,무농약새송이버섯,1,2510
2021-02-06,가자미,1,15340
2021-02-06,구수한사골곰탕,1,4510
2021-02-06,보글이두부,2,5210
2021-02-06,무농약이상,1,7720
2021-02-06,청국장찌개,1,6370
2021-02-06,무농약이상,1,4800
2021-02-06,무농약이상,2,3860
2021-02-06,무농약팽이버섯,2,1350
2021-02-06,무농약양송이버섯,1,4800
2021-02-06,무농약이상,1,3090
2021-02-06,무농약이상,1,3380
2021-02-06,무농약이상,1,2510
2021-02-06,무농약맛타리버섯,1,1140
2021-02-06,무농약이상,1,2250
2021-02-06,동물복지유정란,1,7400
2021-02-06,유기농비트주스100,4,33600
2021-02-06,슬라이스햄,1,5480
2021-02-06,제주마음우유,2,6800
2021-02-06,동물복지유정란,2,14800
2021-02-06,무농약이상,1,2000
2021-02-06,우리아이입안애딸기음료,1,1000
2021-02-06,우리아이입안애배도라지음료,1,1000
2021-02-06,우리아이입안애사과당근음료,1,800
2021-02-06,구운유정란,1,6800
2021-02-06,동물복지제주유정란,1,5500
2021-02-06,제주마음우유,1,3400
2021-02-06,유기농깻잎,1,1850
2021-02-06,무농약콩으로만든순한두부,1,2500
2021-02-06,유기농바나나슬라이스칩,1,6900
2021-02-06,무농약이상,2,17000
2021-02-06,유기농생아보카도,2,21800
2021-02-07,미니돈가스,1,5900
2021-02-07,맛있는꽁치,1,4200
2021-02-07,유기농순발아보리차,2,6760
2021-02-07,유기농생아보카도,1,10900
2021-02-07,유기농쌀로빚은전통식혜,1,6750
2021-02-07,무농약진주설향딸기,1,10900
2021-02-07,무농약이상,1,4200
2021-02-07,부침이두부,2,5200
2021-02-07,무농약이상,1,6980
2021-02-07,무농약이상,1,2700
2021-02-07,유기농쌀떡볶이떡,1,5550
2021-02-07,동물복지유정란,2,14800
2021-02-07,우리콩국간장,1,11000
2021-02-07,유기농콩으로키운콩나물,1,1900
2021-02-07,들깨가루,1,15500
2021-02-07,볶음용멸치,1,8900
2021-02-07,대구전감,1,14000
2021-02-07,초록팜,1,4900
2021-02-07,자유방목동물복지유정란,2,18600
2021-02-07,부침이두부,1,2600
2021-02-07,무농약콩나물,1,1250
2021-02-07,유기농엿기름,1,4500
2021-02-07,무농약이상,1,5000
2021-02-07,유기농찹쌀,1,14680
2021-02-07,무농약이상,1,6130
2021-02-07,유기농적두,1,18390
2021-02-07,우유식빵,1,5230
2021-02-07,통밀식빵,1,3180
2021-02-07,유기농순수감귤,1,7900
2021-02-07,무농약한판딸기,2,19800
2021-02-07,오이피클,1,5980
2021-02-07,무농약깐마늘,1,3300
2021-02-07,보글이두부,1,2700
2021-02-07,무농약콩나물,1,1250
2021-02-07,감자전분,1,2400
2021-02-07,현미대롱강정,1,2500
2021-02-07,초코칩쿠키,1,3300
2021-02-07,상하목장유기농바나나우유,1,880
2021-02-07,마늘&양파,1,2900
2021-02-07,자연방목큐브스테이크,1,9900
2021-02-07,볶음용멸치,1,8900
2021-02-07,무농약이상,1,2786
2021-02-07,한입가득동그랑땡,1,7550
2021-02-07,유기농체다슬라이스치즈,1,5780
2021-02-07,후디스유기농그릭요거트플레인,1,1960
2021-02-07,친환경초록잎샐러드,1,2800
2021-02-07,통살등심돈가스,1,7054
2021-02-07,무농약이상,1,2500
2021-02-07,유기농쌈케일,1,1600
2021-02-07,친환경초록잎샐러드,1,4000
2021-02-07,친환경초록잎샐러드,-1,-4000
2021-02-07,유기농쌈케일,-1,-1600
2021-02-07,무농약이상,-1,-2500
2021-02-07,무농약이상,1,2500
2021-02-07,유기농쌈케일,1,1600
2021-02-07,친환경초록잎샐러드,1,4000
2021-02-07,유기농골든퀸,1,22800
2021-02-07,본프라임생리대중형,1,5900
2021-02-07,자유방목동물복지유정란,1,6500
2021-02-07,천연펄프데코화장지,1,12000
2021-02-07,천연펄프키친타올,1,3800
2021-02-07,유기농발아현미,1,9200
2021-02-07,무농약이상,1,2500
2021-02-07,무농약이상,1,5000
2021-02-07,무농약이상,2,9170
2021-02-07,무농약이상,2,7740
2021-02-07,무농약이상,2,12860
2021-02-07,무농약콩나물,1,1150
2021-02-07,유기농콩으로키운콩나물,1,1750
2021-02-07,유기농깻잎,1,1700
2021-02-07,무농약이상,1,2070
2021-02-07,자유방목동물복지유정란,1,5990
2021-02-07,무농약골드키위,1,7830
2021-02-07,무농약대추방울토마토,1,5990
2021-02-07,무농약이상,1,2120
2021-02-07,무농약이상,1,3500
2021-02-07,무농약이상,1,2000
2021-02-07,부침이두부,1,2600
2021-02-07,우리아이입안애다짐새우살,1,9980
2021-02-07,무농약한판딸기,1,9900
2021-02-07,무농약이상,1,2200
2021-02-07,한우사골곰탕,3,9000
2021-02-07,자유방목동물복지유정란,1,6500
2021-02-07,구운유정란,1,6800
2021-02-07,무농약이상,1,2700
2021-02-07,무농약이상,1,2200
2021-02-07,유기수산구운김밥김,1,2400
2021-02-07,무농약이상,1,2250
2021-02-07,국내산무로만든김밥단무지,1,2500
2021-02-07,유기농쌀,1,22800
2021-02-07,유기농구운아몬드,1,28220
2021-02-07,자유방목동물복지유정란,1,8780
2021-02-07,초록팜,1,13170
2021-02-07,고추장제육볶음,1,7460
2021-02-07,무농약이상,1,3200
2021-02-07,광양식소불고기,1,9340
2021-02-07,춘천식닭갈비,1,8400
2021-02-07,무농약이상,1,4700
2021-02-07,무농약이상,1,4030
2021-02-07,무농약이상,2,12470
2021-02-07,유기농찹쌀가루,1,4410
2021-02-07,유기농호두,1,11990
2021-02-07,정직선별착한배,1,10450
2021-02-07,정직선별실속사과,1,8540
2021-02-07,무농약이상,2,4320
2021-02-07,유기농순수깐밤,1,7670
2021-02-07,프리미엄잡화꿀,1,13420
2021-02-07,자유방목동물복지유정란,1,8920
2021-02-07,유기농엑스트라다크초콜릿70%,1,3160
2021-02-07,꿀유자차,1,7480
2021-02-07,무농약대추방울토마토,1,6230
2021-02-07,무농약이상,1,3840
2021-02-07,유기이소말토올리고당,1,10070
2021-02-07,무농약이상,1,1900
2021-02-07,미니돈가스,1,5900
2021-02-07,정직선별단감,1,7900
2021-02-07,무농약이상,1,3500
2021-02-07,갈아만든망고,1,1800
2021-02-07,무농약이상,1,10900
2021-02-07,초록개런티껍질째먹는사과,1,17900
2021-02-07,유기농순수감귤,1,7900
2021-02-07,유기농아기치즈고칼슘,1,3383
2021-02-07,콘칩,1,1870
2021-02-07,데굴데굴구슬ice,1,2208
2021-02-07,동물복지유정란,1,6289
2021-02-07,유기농우리밀부침가루,1,3570
2021-02-07,유기농우리밀튀김가루,1,3570
2021-02-07,후디스유기농그릭요거트플레인,1,2380
2021-02-07,유기수산곱창돌김50매,1,12500
2021-02-07,제수용곶감,1,10900
2021-02-07,구운파래김,1,2100
2021-02-07,무농약이상,1,4760
2021-02-07,유기농표고버섯,1,3810
2021-02-07,보글이두부,1,2570
2021-02-07,미니약과,1,1140
2021-02-07,채식자장면,1,6290
2021-02-07,유기농바나나,1,3330
2021-02-07,고소한마요네즈,1,4290
2021-02-07,감자라면,5,7620
2021-02-07,무농약이상,1,10380
2021-02-07,무농약이상,1,1190
2021-02-07,해물한끼,4,5330
2021-02-07,하와이안피자,1,7620
2021-02-07,고르곤졸라피자,1,7030
2021-02-07,무농약깻잎,1,1330
2021-02-07,초록팜,1,13290
2021-02-07,유기수산구운김밥김,3,6860
2021-02-07,오이피클,2,11390
2021-02-07,무농약이상,1,2140
2021-02-07,무농약이상,1,2700
2021-02-07,무농약양송이버섯,1,4980
2021-02-07,무농약이상,1,2000
2021-02-07,무농약콩나물,1,1250
2021-02-07,무농약이상,1,4000
2021-02-07,국내산멸치로만든아몬드멸치조림,1,5400
2021-02-07,국내산무로만든무말랭이무침,1,4500
2021-02-07,아름다과종합유과,2,4400
2021-02-07,무농약깻잎,1,1400
2021-02-07,국내산미역을가득담은미역국라면,2,3600
2021-02-07,유기수산돌김,2,4000
2021-02-07,유기수산곱창돌김50매,2,25000
2021-02-07,무농약이상,1,3000
2021-02-07,국내산검은콩으로만든검은콩조림,1,5400
2021-02-07,한입가득동그랑땡,1,7550
2021-02-07,남해왕바지락살,1,9900
2021-02-07,한입가득해물완자,1,7550
2021-02-07,유기농체다슬라이스치즈,1,6800
2021-02-07,한우사골곰탕,3,9000
2021-02-07,요리가즐거워지는종이호일,3,10800
2021-02-07,무농약양송이버섯,1,4980
2021-02-07,무농약이상,1,2200
2021-02-07,무농약깐마늘,2,6600
2021-02-07,오이피클,1,5980
2021-02-07,무농약이상,1,6980
2021-02-07,유기농배도라지청,1,22100
2021-02-07,네모어묵,1,3700
2021-02-07,유기농순수감귤,1,7900
2021-02-07,신선한유기농우유,1,5400
2021-02-07,햄프씨드,1,8900
2021-02-07,유기농순수깐밤,1,8500
2021-02-07,재료를아낌없이넣은녹두전,1,10800
2021-02-07,조림용멸치,1,8800
2021-02-07,우리밀약과,1,3600
2021-02-07,도토리묵,1,3400
2021-02-07,정직선별건대추,1,4400
2021-02-08,붉은대게다리살,1,10900
2021-02-08,수수가루,2,15800
2021-02-08,무농약맛타리버섯,1,1180
2021-02-08,무농약이상,1,3300
2021-02-08,무농약진주설향딸기,1,10570
